what,kind,bundleId,bundleVersion,description,time
stopped,bundle,com.instantiations.eclipse.mail.ui,7.1.0.r37x201109091135,"com.instantiations.eclipse.mail.ui",1351786824854
stopped,bundle,com.instantiations.swt.grid,7.1.0.r37x201109091155,"com.instantiations.swt.grid",1351786824854
stopped,bundle,com.instantiations.assist.eclipse.core.ui,7.1.0.r37x201109091135,"com.instantiations.assist.eclipse.core.ui",1351786824854
stopped,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1351786824854
stopped,bundle,org.eclipse.help.webapp,3.6.1.r37_20110929,"org.eclipse.help.webapp",1351786824854
stopped,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1351786824854
stopped,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1351786824855
stopped,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1351786824855
stopped,bundle,org.eclipse.wtp.epp.package.jee.intro,1.3.0.v201006142040,"org.eclipse.wtp.epp.package.jee.intro",1351786824855
stopped,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1351786824855
stopped,bundle,org.eclipse.help.base,3.6.2.v201202080800,"org.eclipse.help.base",1351786824855
stopped,bundle,org.eclipse.equinox.http.jetty,2.0.100.v20110502,"org.eclipse.equinox.http.jetty",1351786824855
stopped,bundle,org.eclipse.wst.server.preview,1.1.100.v20091208,"org.eclipse.wst.server.preview",1351786824855
stopped,bundle,com.google.appengine.eclipse.datatools,3.1.0.v201208080120-rel-r37,"com.google.appengine.eclipse.datatools",1351786824855
stopped,bundle,com.google.appengine.eclipse.webtools,3.1.0.v201208080120-rel-r37,"com.google.appengine.eclipse.webtools",1351786824855
stopped,bundle,com.google.gdt.eclipse.appengine.swarm_backend,3.1.0.v201208080120-rel-r37,"com.google.gdt.eclipse.appengine.swarm_backend",1351786824856
stopped,bundle,com.google.gdt.eclipse.appengine.swarm,3.1.0.v201208080120-rel-r37,"com.google.gdt.eclipse.appengine.swarm",1351786824856
stopped,bundle,com.google.gdt.eclipse.appengine.rpc,3.1.0.v201208080120-rel-r37,"com.google.gdt.eclipse.appengine.rpc",1351786824857
stopped,bundle,com.google.gdt.eclipse.gph.e36,3.1.0.v201208080120-rel-r37,"com.google.gdt.eclipse.gph.e36",1351786824857
stopped,bundle,com.google.gdt.eclipse.gph.hge,3.1.0.v201208080120-rel-r37,"com.google.gdt.eclipse.gph.hge",1351786824857
stopped,bundle,com.google.gdt.eclipse.gph.subclipse,3.1.0.v201208080120-rel-r37,"com.google.gdt.eclipse.gph.subclipse",1351786824857
stopped,bundle,com.google.gdt.eclipse.gph.subversive,3.1.0.v201208080120-rel-r37,"com.google.gdt.eclipse.gph.subversive",1351786824857
stopped,bundle,com.google.gdt.eclipse.suite.ext,3.1.0.v201208080120-rel-r37,"com.google.gdt.eclipse.suite.ext",1351786824857
stopped,bundle,com.google.gdt.eclipse.gph,3.1.0.v201208080120-rel-r37,"com.google.gdt.eclipse.gph",1351786824857
stopped,bundle,com.google.gdt.eclipse.maven.e37,3.1.0.v201208080120-rel-r37,"com.google.gdt.eclipse.maven.e37",1351786824858
stopped,bundle,com.google.gdt.eclipse.maven,3.1.0.v201208080120-rel-r37,"com.google.gdt.eclipse.maven",1351786824858
stopped,bundle,com.google.gdt.eclipse.suite,3.1.0.v201208080120-rel-r37,"com.google.gdt.eclipse.suite",1351786824858
stopped,bundle,com.google.gdt.eclipse.appsmarketplace,3.1.0.v201208080120-rel-r37,"com.google.gdt.eclipse.appsmarketplace",1351786824858
stopped,bundle,com.google.gdt.eclipse.managedapis,3.1.0.v201208080120-rel-r37,"com.google.gdt.eclipse.managedapis",1351786824860
stopped,bundle,com.google.appengine.eclipse.core,3.1.0.v201208080120-rel-r37,"com.google.appengine.eclipse.core",1351786824860
stopped,bundle,com.google.gdt.eclipse.login,3.1.0.v201208080120-rel-r37,"com.google.gdt.eclipse.login",1351786824860
stopped,bundle,com.google.gwt.eclipse.oophm,3.1.0.v201208080120-rel-r37,"com.google.gwt.eclipse.oophm",1351786824860
stopped,bundle,com.google.gwt.eclipse.sdkbundle,2.4.0.v201208080120-rel-r37,"com.google.gwt.eclipse.sdkbundle",1351786824860
stopped,bundle,com.google.gwt.eclipse.core,3.1.0.v201208080120-rel-r37,"com.google.gwt.eclipse.core",1351786824973
stopped,bundle,com.google.gdt.eclipse.core,3.1.0.v201208080120-rel-r37,"com.google.gdt.eclipse.core",1351786824973
stopped,bundle,com.google.gdt.eclipse.platform,3.1.0.v201208080120-rel-r37,"com.google.gdt.eclipse.platform",1351786824981
stopped,bundle,com.google.gdt.eclipse.platform.e37,3.1.0.v201208080120-rel-r37,"com.google.gdt.eclipse.platform.e37",1351786824982
stopped,bundle,org.eclipse.m2e.jdt,1.0.200.20111228-1245,"org.eclipse.m2e.jdt",1351786824982
stopped,bundle,org.eclipse.m2e.core.ui,1.0.200.20111228-1245,"org.eclipse.m2e.core.ui",1351786824982
stopped,bundle,org.eclipse.m2e.core,1.0.200.20111228-1245,"org.eclipse.m2e.core",1351786824982
stopped,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1351786824982
stopped,bundle,org.eclipse.jst.ws.jaxws.core,1.0.100.v201104031139,"org.eclipse.jst.ws.jaxws.core",1351786824982
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.8.2.v20120916-1200,"org.eclipse.mylyn.bugzilla.ui",1351786824982
stopped,bundle,org.eclipse.mylyn.bugzilla.core,3.8.2.v20120916-1200,"org.eclipse.mylyn.bugzilla.core",1351786824982
stopped,bundle,org.eclipse.mylyn.commons.xmlrpc,3.8.2.v20120916-1200,"org.eclipse.mylyn.commons.xmlrpc",1351786824982
stopped,bundle,org.eclipse.datatools.enablement.oda.ws.ui,1.2.3.v201112061438,"org.eclipse.datatools.enablement.oda.ws.ui",1351786824982
stopped,bundle,org.eclipse.datatools.enablement.oda.ws,1.2.3.v201112061438,"org.eclipse.datatools.enablement.oda.ws",1351786824982
stopped,bundle,org.eclipse.wst.wsdl,1.2.202.v201108230355,"org.eclipse.wst.wsdl",1351786824983
stopped,bundle,org.eclipse.wst.wsdl.validation,1.1.502.v201104071820,"org.eclipse.wst.wsdl.validation",1351786824983
stopped,bundle,org.eclipse.wst.xsl.exslt.ui,1.0.0.v201006012005,"org.eclipse.wst.xsl.exslt.ui",1351786824983
stopped,bundle,org.eclipse.wst.xsl.jaxp.debug.ui,1.0.200.v201103081922,"org.eclipse.wst.xsl.jaxp.debug.ui",1351786824983
stopped,bundle,org.eclipse.wst.xsl.ui,1.1.200.v201103082057,"org.eclipse.wst.xsl.ui",1351786824983
stopped,bundle,org.eclipse.wst.xml.xpath.ui,1.1.100.v201105030025,"org.eclipse.wst.xml.xpath.ui",1351786824983
stopped,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1351786824983
stopped,bundle,org.eclipse.wst.xsl.jaxp.launching,1.0.200.v201103081922,"org.eclipse.wst.xsl.jaxp.launching",1351786824983
stopped,bundle,org.eclipse.wst.xsl.launching,1.0.200.v201103081922,"org.eclipse.wst.xsl.launching",1351786824983
stopped,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1351786824983
stopped,bundle,org.eclipse.wst.xml.xpath.core,1.2.1.v201109010357,"org.eclipse.wst.xml.xpath.core",1351786824983
